*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Sat Feb 25 12:25:54 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2022-Feb-25 00:00:00.0000 TDB
Stop  time      : A.D. 2054-Mar-27 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2462223.500000000, A.D. 2029-Mar-28 00:00:00.0000, -1.479547276276652E+08, -1.883079854394677E+07,  7.083091964155436E+03,  3.246802313617192E+00, -2.964469117323237E+01,  2.533520503567033E-03,  4.975050103176651E+02,  1.491482499104481E+08,  5.219871731680040E-01,
2462224.500000000, A.D. 2029-Mar-29 00:00:00.0000, -1.476523127330628E+08, -2.138914967613693E+07,  7.290676697506569E+03,  3.753249830668180E+00, -2.957507622291711E+01,  2.265654534294725E-03,  4.976559572029650E+02,  1.491935026482197E+08,  5.255572754735509E-01,
2462225.500000000, A.D. 2029-Mar-30 00:00:00.0000, -1.473062152509886E+08, -2.394114478401733E+07,  7.473849741401151E+03,  4.257990515178752E+00, -2.949757875656443E+01,  1.971992172050463E-03,  4.978079480129033E+02,  1.492390683467245E+08,  5.292002425139806E-01,
2462226.500000000, A.D. 2029-Mar-31 00:00:00.0000, -1.469165778282806E+08, -2.648610607193592E+07,  7.631354188477620E+03,  4.761138709319877E+00, -2.941225804012731E+01,  1.675477168834760E-03,  4.979609750531876E+02,  1.492849446992718E+08,  5.327127492547248E-01,
2462227.500000000, A.D. 2029-Apr-01 00:00:00.0000, -1.464835332221017E+08, -2.902335666315464E+07,  7.763971268929541E+03,  5.262801096441205E+00, -2.931907656482714E+01,  1.399642817311531E-03,  4.981149702059660E+02,  1.493311112846433E+08,  5.358851688829152E-01,
2462228.500000000, A.D. 2029-Apr-02 00:00:00.0000, -1.460072069083681E+08, -3.155221275723929E+07,  7.874392874451354E+03,  5.763033416835431E+00, -2.921791632207680E+01,  1.164579957471545E-03,  4.982698085194107E+02,  1.493775306432235E+08,  5.385382154170776E-01,
2462229.500000000, A.D. 2029-Apr-03 00:00:00.0000, -1.454877227541196E+08, -3.407197812790757E+07,  7.966792277501896E+03,  6.261814906181660E+00, -2.910861440740858E+01,  9.841963402443810E-04,  4.984253209419502E+02,  1.494241520946262E+08,  5.405477569950520E-01,
2462230.500000000, A.D. 2029-Apr-04 00:00:00.0000, -1.449252098759677E+08, -3.658194195762496E+07,  8.046244200093672E+03,  6.759046226644929E+00, -2.899100188021495E+01,  8.654925627240573E-04,  4.985813115507895E+02,  1.494709169026750E+08,  5.418509751581690E-01,
2462231.500000000, A.D. 2029-Apr-05 00:00:00.0000, -1.443198088566483E+08, -3.908137965779804E+07,  8.118159419411793E+03,  7.254564689896178E+00, -2.886493246383309E+01,  8.094944655461234E-04,  4.987375741788184E+02,  1.495177632600253E+08,  5.424372317709976E-01,
2462232.500000000, A.D. 2029-Apr-06 00:00:00.0000, -1.436716762968930E+08, -4.156955553432840E+07,  8.187839323861524E+03,  7.748165783048545E+00, -2.873029655069315E+01,  8.129410955231009E-04,  4.988939052117311E+02,  1.495646301246439E+08,  5.423320894357363E-01,
2462233.500000000, A.D. 2029-Apr-07 00:00:00.0000, -1.429809875613997E+08, -4.404572611335876E+07,  8.260179205615073E+03,  8.239622422484072E+00, -2.858702330337744E+01,  8.699387830599647E-04,  4.990501117222865E+02,  1.496114596583989E+08,  5.415818753977607E-01,
2462234.500000000, A.D. 2029-Apr-08 00:00:00.0000, -1.422479381085232E+08, -4.650914332883838E+07,  8.339497279301286E+03,  8.728698242085857E+00, -2.843507625446834E+01,  9.731838713555874E-04,  4.992060157229599E+02,  1.496581985019728E+08,  5.402424905716824E-01,
2462235.500000000, A.D. 2029-Apr-09 00:00:00.0000, -1.414727439374099E+08, -4.895905722141223E+07,  8.429447667624801E+03,  9.215154933385346E+00, -2.827444700852545E+01,  1.114692701905895E-03,  4.993614558975756E+02,  1.497047982939928E+08,  5.383730185973494E-01,
2462236.500000000, A.D. 2029-Apr-10 00:00:00.0000, -1.406556415994217E+08, -5.139471811510687E+07,  8.532978874966502E+03,  9.698755322472282E+00, -2.810514974708152E+01,  1.286149576595008E-03,  4.995162880661372E+02,  1.497512158103833E+08,  5.360330917934212E-01,
2462237.500000000, A.D. 2029-Apr-11 00:00:00.0000, -1.397968880574206E+08, -5.381537839639689E+07,  8.652311415463686E+03,  1.017926411405994E+01, -2.792721759045807E+01,  1.479027428585411E-03,  4.996703852575535E+02,  1.497974129861689E+08,  5.332825683260530E-01,
2462238.500000000, A.D. 2029-Apr-12 00:00:00.0000, -1.388967605241158E+08, -5.622029406228082E+07,  8.788921033121645E+03,  1.065644784358118E+01, -2.774070083608554E+01,  1.684615809594447E-03,  4.998236378664650E+02,  1.498433569624894E+08,  5.301822566395535E-01,
2462239.500000000, A.D. 2029-Apr-13 00:00:00.0000, -1.379555563012366E+08, -5.860872618025070E+07,  8.943523843172938E+03,  1.113007502451385E+01, -2.754566657494303E+01,  1.894049117524332E-03,  4.999759540573854E+02,  1.498890202077586E+08,  5.267947905192737E-01,
2462240.500000000, A.D. 2029-Apr-14 00:00:00.0000, -1.369735925791886E+08, -6.097994235060573E+07,  9.116065836258233E+03,  1.159991695372849E+01, -2.734219901721652E+01,  2.098384089302741E-03,  5.001272603767218E+02,  1.499343807011434E+08,  5.231851413825326E-01,
2462241.500000000, A.D. 2029-Apr-15 00:00:00.0000, -1.359512061361292E+08, -6.333321820507184E+07,  9.305721709307283E+03,  1.206574921204164E+01, -2.713039992057497E+01,  2.288737283436149E-03,  5.002775024361195E+02,  1.499794221374252E+08,  5.194205980770903E-01,
2462242.500000000, A.D. 2029-Apr-16 00:00:00.0000, -1.348887528855576E+08, -6.566783893196502E+07,  9.510907624691725E+03,  1.252735361528795E+01, -2.691038873662245E+01,  2.456465649579798E-03,  5.004266455230795E+02,  1.500241341100587E+08,  5.155703170863929E-01,
2462243.500000000, A.D. 2029-Apr-17 00:00:00.0000, -1.337866072482268E+08, -6.798310079788025E+07,  9.729310391731560E+03,  1.298452027644197E+01, -2.668230239735027E+01,  2.593361250159631E-03,  5.005746750508943E+02,  1.500685122460589E+08,  5.117047070694769E-01,
2462244.500000000, A.D. 2029-Apr-18 00:00:00.0000, -1.326451613500926E+08, -7.027831264215900E+07,  9.957933213524520E+03,  1.343704955265614E+01, -2.644629495267475E+01,  2.691837815589793E-03,  5.007215968412029E+02,  1.501125582907093E+08,  5.078949196712440E-01,
2462245.500000000, A.D. 2029-Apr-19 00:00:00.0000, -1.314648240559150E+08, -7.255279734686926E+07,  1.019315714821592E+04,  1.388475394539838E+01, -2.620253743062909E+01,  2.745111024198721E-03,  5.008674372913603E+02,  1.501562801577378E+08,  5.042125550029137E-01,
2462246.500000000, A.D. 2029-Apr-20 00:00:00.0000, -1.302460198255039E+08, -7.480589331616195E+07,  1.043081908827648E+04,  1.432746041691576E+01, -2.595121822442175E+01,  2.747410060564448E-03,  5.010122434672101E+02,  1.501996919571294E+08,  5.007293695981883E-01,
2462247.500000000, A.D. 2029-Apr-21 00:00:00.0000, -1.289891873228339E+08, -7.703695601176251E+07,  1.066631192811951E+04,  1.476501395702954E+01, -2.569254394757458E+01,  2.694294619450588E-03,  5.011560830404709E+02,  1.502428139763549E+08,  4.975163440561468E-01,
2462248.500000000, A.D. 2029-Apr-22 00:00:00.0000, -1.276947776266004E+08, -7.924535955882873E+07,  1.089472012840211E+04,  1.519728340431427E+01, -2.542674000854292E+01,  2.583173577896503E-03,  5.012990437384944E+02,  1.502856725154127E+08,  4.946410156219923E-01,
2462249.500000000, A.D. 2029-Apr-23 00:00:00.0000, -1.263632518121746E+08, -8.143049833125514E+07,  1.111101187560335E+04,  1.562417023236342E+01, -2.515404918412955E+01,  2.414105040054793E-03,  5.014412316092358E+02,  1.503282993666801E+08,  4.921616875797479E-01,
2462250.500000000, A.D. 2029-Apr-24 00:00:00.0000, -1.249950776544205E+08, -8.359178823222628E+07,  1.131031271367148E+04,  1.604561989684276E+01, -2.487472547620267E+01,  2.190867834389820E-03,  5.015827670180018E+02,  1.503707306147681E+08,  4.901173506334257E-01,
2462251.500000000, A.D. 2029-Apr-25 00:00:00.0000, -1.235907253232414E+08, -8.572866712897402E+07,  1.148827708755806E+04,  1.646163313173851E+01, -2.458902022511181E+01,  1.922100840399565E-03,  5.017237771093927E+02,  1.504130043766690E+08,  4.885134336335429E-01,
2462252.500000000, A.D. 2029-Apr-26 00:00:00.0000, -1.221506622942555E+08, -8.784059368925670E+07,  1.164154502845183E+04,  1.687227167544120E+01, -2.429715904000469E+01,  1.622031968933513E-03,  5.018643838602602E+02,  1.504551572201230E+08,  4.873062227321494E-01,
2462253.500000000, A.D. 2029-Apr-27 00:00:00.0000, -1.206753482691293E+08, -8.992704391475196E+07,  1.176821974064037E+04,  1.727765113152665E+01, -2.399931257549533E+01,  1.310117100631558E-03,  5.020046881731500E+02,  1.504972193949521E+08,  4.863922671991556E-01,
2462254.500000000, A.D. 2029-Apr-28 00:00:00.0000, -1.191652314669026E+08, -9.198750519707011E+07,  1.186824618609995E+04,  1.767791607351849E+01, -2.369557041943987E+01,  1.009063372611863E-03,  5.021447526068608E+02,  1.505392096558127E+08,  4.856107488235893E-01,
2462255.500000000, A.D. 2029-Apr-29 00:00:00.0000, -1.176207477574431E+08, -9.402146871337081E+07,  1.194355139199644E+04,  1.807320055510369E+01, -2.338593079879601E+01,  7.413958982063207E-04,  5.022845872860985E+02,  1.505811310380150E+08,  4.847633008347731E-01,
2462256.500000000, A.D. 2029-Apr-30 00:00:00.0000, -1.160423233986667E+08, -9.602842194618703E+07,  1.199786112602800E+04,  1.846358691225602E+01, -2.307031424722384E+01,  5.256385114407180E-04,  5.024241436479685E+02,  1.506229689827695E+08,  4.836470439446030E-01,
2462257.500000000, A.D. 2029-May-01 00:00:00.0000, -1.144303808147222E+08, -9.800784333412915E+07,  1.203622358150780E+04,  1.884907892372627E+01, -2.274859757943091E+01,  3.735773323239044E-04,  5.025633181785748E+02,  1.506646924573910E+08,  4.820884820394460E-01,
2462258.500000000, A.D. 2029-May-02 00:00:00.0000, -1.127853457158393E+08, -9.995920024787535E+07,  1.206438000838459E+04,  1.922959801715068E+01, -2.242065414098492E+01,  2.895189641112239E-04,  5.027019644397159E+02,  1.507062575608110E+08,  4.799654725006307E-01,
2462259.500000000, A.D. 2029-May-03 00:00:00.0000, -1.111076536365269E+08, -1.018819501591634E+08,  1.208815517923236E+04,  1.960499908262060E+01, -2.208638547779571E+01,  2.713821558497642E-04,  5.028399089661426E+02,  1.507476122894561E+08,  4.772120700060732E-01,
2462260.500000000, A.D. 2029-May-04 00:00:00.0000, -1.093977546450128E+08, -1.037755438822663E+08,  1.211298996689916E+04,  1.997509500648605E+01, -2.174573725791739E+01,  3.127225888270857E-04,  5.029769664490925E+02,  1.507887010891569E+08,  4.738098531442428E-01,
2462261.500000000, A.D. 2029-May-05 00:00:00.0000, -1.076561159435680E+08, -1.056394295433528E+08,  1.214365433549136E+04,  2.033967960361004E+01, -2.139870097868912E+01,  4.047558366080395E-04,  5.031129513830754E+02,  1.508294683467667E+08,  4.697733432869292E-01,
2462262.500000000, A.D. 2029-May-06 00:00:00.0000, -1.058832227682389E+08, -1.074730562902261E+08,  1.218411415411532E+04,  2.069854361323990E+01, -2.104530731755101E+01,  5.378456690463551E-04,  5.032476854718132E+02,  1.508698606104057E+08,  4.651359779529863E-01,
2462263.500000000, A.D. 2029-May-07 00:00:00.0000, -1.040795782404301E+08, -1.092758772796641E+08,  1.223749836321920E+04,  2.105148314073467E+01, -2.068561686175573E+01,  7.023464458955075E-04,  5.033810015012309E+02,  1.509098277505557E+08,  4.599399034890782E-01,
2462264.500000000, A.D. 2029-May-08 00:00:00.0000, -1.022457027529000E+08, -1.110473518899730E+08,  1.230611523082852E+04,  2.139830238936874E+01, -2.031971185969566E+01,  8.889282972353030E-04,  5.035127449144763E+02,  1.509493234322378E+08,  4.542301816705256E-01,
2462265.500000000, A.D. 2029-May-09 00:00:00.0000, -1.003821332795576E+08, -1.127869473274482E+08,  1.239148149262369E+04,  2.173881307435856E+01, -1.994769056606540E+01,  1.088583017446076E-03,  5.036427742675005E+02,  1.509883052515931E+08,  4.480526302075858E-01,
2462266.500000000, A.D. 2029-May-10 00:00:00.0000, -9.848942280444826E+07, -1.144941398678063E+08,  1.249434476791322E+04,  2.207283253666360E+01, -1.956966441289529E+01,  1.292488469438524E-03,  5.037709614449348E+02,  1.510267348006002E+08,  4.414541206736923E-01,
2462267.500000000, A.D. 2029-May-11 00:00:00.0000, -9.656813991661876E+07, -1.161684159605169E+08,  1.261469304989278E+04,  2.240018197853140E+01, -1.918575755775581E+01,  1.491862922305742E-03,  5.038971921804255E+02,  1.510645778230681E+08,  4.344842238445296E-01,
2462268.500000000, A.D. 2029-May-12 00:00:00.0000, -9.461886851856455E+07, -1.178092733706545E+08,  1.275175443374366E+04,  2.272068570739409E+01, -1.879610806814447E+01,  1.677895764762738E-03,  5.040213671332986E+02,  1.511018045374120E+08,  4.271972905854999E-01,
2462269.500000000, A.D. 2029-May-13 00:00:00.0000, -9.264220753894594E+07, -1.194162224635609E+08,  1.290399600943923E+04,  2.303417183448891E+01, -1.840086990083018E+01,  1.841802466143072E-03,  5.041434035405971E+02,  1.511383901319215E+08,  4.196542634426885E-01,
2462270.500000000, A.D. 2029-May-14 00:00:00.0000, -9.063877051845914E+07, -1.209887876649279E+08,  1.306913346865028E+04,  2.334047449418757E+01, -1.800021485383493E+01,  1.975017138046375E-03,  5.042632372904520E+02,  1.511743153863419E+08,  4.119237256389667E-01,
2462271.500000000, A.D. 2029-May-15 00:00:00.0000, -8.860918494662385E+07, -1.225265090629761E+08,  1.324416276314855E+04,  2.363943732458300E+01, -1.759433380836852E+01,  2.069505293638585E-03,  5.043808251542675E+02,  1.512095673410661E+08,  4.040819333279416E-01,
2462272.500000000, A.D. 2029-May-16 00:00:00.0000, -8.655409126014663E+07, -1.240289440709455E+08,  1.342542260158062E+04,  2.393091773167500E+01, -1.718343683957894E+01,  2.118157248654384E-03,  5.044961468789857E+02,  1.512441399243802E+08,  3.962118327587316E-01,
2462273.500000000, A.D. 2029-May-17 00:00:00.0000, -8.447414145783521E+07, -1.254956690456939E+08,  1.360869275248051E+04,  2.421479142471144E+01, -1.676775209961484E+01,  2.115216522217800E-03,  5.046092068732151E+02,  1.512780344579516E+08,  3.884012701931087E-01,
2462274.500000000, A.D. 2029-May-18 00:00:00.0000, -8.236999732496716E+07, -1.269262807620221E+08,  1.378932964208722E+04,  2.449095689073409E+01, -1.634752363342129E+01,  2.056711602878458E-03,  5.047200352940862E+02,  1.513112599826608E+08,  3.807406616734606E-01,
2462275.500000000, A.D. 2029-May-19 00:00:00.0000, -8.024232827522224E+07, -1.283203976597453E+08,  1.396243918523937E+04,  2.475933979942216E+01, -1.592300832098127E+01,  1.940888233112226E-03,  5.048286884012853E+02,  1.513438333647374E+08,  3.733202302872223E-01,
2462276.500000000, A.D. 2029-May-20 00:00:00.0000, -7.809180880589364E+07, -1.296776607872500E+08,  1.412308780746162E+04,  2.501989760561042E+01, -1.549447185313384E+01,  1.768666535522101E-03,  5.049352480270147E+02,  1.513757791368584E+08,  3.662265534357986E-01,
2462277.500000000, A.D. 2029-May-21 00:00:00.0000, -7.591911553726798E+07, -1.309977343343950E+08,  1.426655504716933E+04,  2.527262458156681E+01, -1.506218308667009E+01,  1.544148329670314E-03,  5.050398198726855E+02,  1.514071289875096E+08,  3.595377267858052E-01,
2462278.500000000, A.D. 2029-May-22 00:00:00.0000, -7.372492380808122E+07, -1.322803055644738E+08,  1.438863160222024E+04,  2.551755691466136E+01, -1.462640553786533E+01,  1.275150186957674E-03,  5.051425301001494E+02,  1.514379207390628E+08,  3.533162146145237E-01,
2462279.500000000, A.D. 2029-May-23 00:00:00.0000, -7.150990388002841E+07, -1.335250838368295E+08,  1.448596014225483E+04,  2.575477625916079E+01, -1.418738465072733E+01,  9.736251950736019E-04,  5.052435194483451E+02,  1.514681965839902E+08,  3.475988059591773E-01,
2462280.500000000, A.D. 2029-May-24 00:00:00.0000, -6.927471701174186E+07, -1.347317983266787E+08,  1.455639790522307E+04,  2.598440855851540E+01, -1.374533047658621E+01,  6.556855855341936E-04,  5.053429341023804E+02,  1.514980003474846E+08,  3.423844111590377E-01,
2462281.500000000, A.D. 2029-May-25 00:00:00.0000, -6.702001198592967E+07, -1.359001941172342E+08,  1.459935008007288E+04,  2.620661408004443E+01, -1.330039797499146E+01,  3.408392967605423E-04,  5.054409130645249E+02,  1.515273737013782E+08,  3.376227054489254E-01,
2462282.500000000, A.D. 2029-May-26 00:00:00.0000, -6.474642298501085E+07, -1.370300266827473E+08,  1.461599195490032E+04,  2.642156601508758E+01, -1.285267070264420E+01,  5.015554205378692E-05,  5.055375729887754E+02,  1.515563516176594E+08,  3.332088717015543E-01,
2462283.500000000, A.D. 2029-May-27 00:00:00.0000, -6.245456976088886E+07, -1.381210553966931E+08,  1.460928858707100E+04,  2.662941962887800E+01, -1.240215588020673E+01, -1.965196546018788E-04,  5.056329930533903E+02,  1.515849578333728E+08,  3.289898371612749E-01,
2462284.500000000, A.D. 2029-May-28 00:00:00.0000, -6.014506060383286E+07, -1.391730373354247E+08,  1.458375618651509E+04,  2.683028010999248E+01, -1.194879665771361E+01, -3.835978357882297E-04,  5.057272035623545E+02,  1.516132014334246E+08,  3.247836868044058E-01,
2462285.500000000, A.D. 2029-May-29 00:00:00.0000, -5.781849773461830E+07, -1.401857228689820E+08,  1.454498815203458E+04,  2.702418044338091E+01, -1.149250026358316E+01, -5.019884771977345E-04,  5.058201815431249E+02,  1.516410755308197E+08,  3.204074740655928E-01,
2462286.500000000, A.D. 2029-May-30 00:00:00.0000, -5.547548386536584E+07, -1.411588540575036E+08,  1.449905252858996E+04,  2.721107716268743E+01, -1.103317280757583E+01, -5.497578515258894E-04,  5.059118544392050E+02,  1.516685583736675E+08,  3.157038649301732E-01,
2462287.500000000, A.D. 2029-May-31 00:00:00.0000, -5.311662834223825E+07, -1.420921659043534E+08,  1.445190536604822E+04,  2.739086345545027E+01, -1.057074878655207E+01, -5.311631570075193E-04,  5.060021102088782E+02,  1.516956163727065E+08,  3.105578765294391E-01,
2462288.500000000, A.D. 2029-Jun-01 00:00:00.0000, -5.074255167027648E+07, -1.429853896249655E+08,  1.440893594999611E+04,  2.756339189591546E+01, -1.010520754146471E+01, -4.547076001775174E-04,  5.060908103676293E+02,  1.517222080113234E+08,  3.049006083248899E-01,
2462289.500000000, A.D. 2029-Jun-02 00:00:00.0000, -4.835388800181922E+07, -1.438382567284684E+08,  1.437469136483967E+04,  2.772849746513142E+01, -9.636576048692650E+00, -3.310638785212205E-04,  5.061778025190670E+02,  1.517482876022297E+08,  2.987027711801535E-01,
2462290.500000000, A.D. 2029-Jun-03 00:00:00.0000, -4.595128586163732E+07, -1.446505029001034E+08,  1.435276329056174E+04,  2.788601470598714E+01, -9.164922459389562E+00, -1.714610424343732E-04,  5.062629302026581E+02,  1.517738082397373E+08,  2.919634655511929E-01,
2462291.500000000, A.D. 2029-Jun-04 00:00:00.0000, -4.353540771990660E+07, -1.454218711293108E+08,  1.434578560522944E+04,  2.803578725666485E+01, -8.690345954793981E+00,  1.326242644017483E-05,  5.063460394183794E+02,  1.517987237558008E+08,  2.846989728286149E-01,
2462292.500000000, A.D. 2029-Jun-05 00:00:00.0000, -4.110692903275336E+07, -1.461521139593714E+08,  1.435548728422076E+04,  2.817767098672433E+01, -8.212967076257991E+00,  2.130191878779719E-04,  5.064269822683266E+02,  1.518229898117440E+08,  2.769342220463576E-01,
2462293.500000000, A.D. 2029-Jun-06 00:00:00.0000, -3.866653720564125E+07, -1.468409950056151E+08,  1.438275801578909E+04,  2.831153304600547E+01, -7.732920671389168E+00,  4.184416370862643E-04,  5.065056186357727E+02,  1.518465644016289E+08,  2.686977212378019E-01,
2462294.500000000, A.D. 2029-Jun-07 00:00:00.0000, -3.621493073440889E+07, -1.474882900031388E+08,  1.442770137155801E+04,  2.843724903173360E+01, -7.250352070184467E+00,  6.206551061560539E-04,  5.065818168760614E+02,  1.518694080593803E+08,  2.600196724941641E-01,
2462295.500000000, A.D. 2029-Jun-08 00:00:00.0000, -3.375281860947576E+07, -1.480937876570506E+08,  1.448966573560983E+04,  2.855469996696238E+01, -6.765416256142707E+00,  8.110121402711279E-04,  5.066554543417122E+02,  1.518914840162087E+08,  2.509325787026945E-01,
2462296.500000000, A.D. 2029-Jun-09 00:00:00.0000, -3.128091994458097E+07, -1.486572905285532E+08,  1.456725484746695E+04,  2.866377029019336E+01, -6.278279398965674E+00,  9.809024333353733E-04,  5.067264183480934E+02,  1.519127584901112E+08,  2.414735636935787E-01,
2462297.500000000, A.D. 2029-Jun-10 00:00:00.0000, -2.879996370471095E+07, -1.491786161256098E+08,  1.465832824123651E+04,  2.876434767964039E+01, -5.789121901266154E+00,  1.121720265678139E-03,  5.067946079600677E+02,  1.519332012214950E+08,  2.316876154096191E-01,
2462298.500000000, A.D. 2029-Jun-11 00:00:00.0000, -2.631068835103642E+07, -1.496575982859639E+08,  1.476000768098235E+04,  2.885632520159720E+01, -5.298141934434009E+00,  1.225041947767513E-03,  5.068599367472619E+02,  1.519527862991862E+08,  2.216309213671274E-01,
2462299.500000000, A.D. 2029-Jun-12 00:00:00.0000, -2.381384119492896E+07, -1.500940888450498E+08,  1.486870875284076E+04,  2.893960587155404E+01, -4.805558296250971E+00,  1.283029884386666E-03,  5.069223364088991E+02,  1.519714932471267E+08,  2.113734213514589E-01,
2462300.500000000, A.D. 2029-Jun-13 00:00:00.0000, -2.131017726682309E+07, -1.504879594788380E+08,  1.498021625301242E+04,  2.901410920712567E+01, -4.311611419966737E+00,  1.289032884349783E-03,  5.069817609206530E+02,  1.519893082675709E+08,  2.009997536790361E-01,
2462301.500000000, A.D. 2029-Jun-14 00:00:00.0000, -1.880045756551050E+07, -1.508391035196406E+08,  1.508981715628505E+04,  2.907977881948262E+01, -3.816561626048623E+00,  1.238301330055647E-03,  5.070381906486535E+02,  1.520062254744325E+08,  1.906080167824206E-01,
2462302.500000000, A.D. 2029-Jun-15 00:00:00.0000, -1.628544665329668E+07, -1.511474374863947E+08,  1.519249614629149E+04,  2.913658973365662E+01, -3.320684258239896E+00,  1.128698968560826E-03,  5.070916357694450E+02,  1.520222479185626E+08,  1.803062123535457E-01,
2462303.500000000, A.D. 2029-Jun-16 00:00:00.0000, -1.376590967807931E+07, -1.514129020694067E+08,  1.528318803176284E+04,  2.918455414171273E+01, -2.824262025497943E+00,  9.612894159061192E-04,  5.071421383697481E+02,  1.520373882172429E+08,  1.702067377651997E-01,
2462304.500000000, A.D. 2029-Jun-17 00:00:00.0000, -1.124260900021932E+07, -1.516354623617488E+08,  1.535707206048816E+04,  2.922372469659450E+01, -2.327575383006925E+00,  7.407089798127098E-04,  5.071897727593018E+02,  1.520516686479725E+08,  1.604196171092881E-01,
2462305.500000000, A.D. 2029-Jun-18 00:00:00.0000, -8.716300654840609E+06, -1.518151072091023E+08,  1.540988769141585E+04,  2.925419501232088E+01, -1.830891884357316E+00,  4.752880899636658E-04,  5.072346437333764E+02,  1.520651206275832E+08,  1.510451298667076E-01,
2462306.500000000, A.D. 2029-Jun-19 00:00:00.0000, -6.187730891813628E+06, -1.519518476197573E+08,  1.543824979468435E+04,  2.927609736863029E+01, -1.334455146889341E+00,  1.769163489850345E-04,  5.072768826686142E+02,  1.520777835418015E+08,  1.421661684150515E-01,
2462307.500000000, A.D. 2029-Jun-20 00:00:00.0000, -3.657633038596846E+06, -1.520457142161946E+08,  1.543994067973644E+04,  2.928959747064189E+01, -8.384737422178530E-01, -1.393649277585673E-04,  5.073166413804356E+02,  1.520897029037453E+08,  1.338403392918258E-01,
2462308.500000000, A.D. 2029-Jun-21 00:00:00.0000, -1.126724964820009E+06, -1.520967537371762E+08,  1.541415304692835E+04,  2.929488560701819E+01, -3.431104491408724E-01, -4.561062173349950E-04,  5.073540836754359E+02,  1.521009278213966E+08,  1.260919297263384E-01,
2462309.500000000, A.D. 2029-Jun-22 00:00:00.0000,  1.404292498255548E+06, -1.521050246693152E+08,  1.536165063857287E+04,  2.929216324157935E+01,  1.515268249191122E-01, -7.546270856532977E-04,  5.073893746619219E+02,  1.521115077929805E+08,  1.189046267803758E-01,
2462310.500000000, A.D. 2029-Jun-23 00:00:00.0000,  3.934735765669970E+06, -1.520705922566328E+08,  1.528480627153069E+04,  2.928162472287871E+01,  6.453898236699076E-01, -1.016674046318916E-03,  5.074226683067104E+02,  1.521214889765874E+08,  1.122170702333294E-01,
2462311.500000000, A.D. 2029-Jun-24 00:00:00.0000,  6.463936966423417E+06, -1.519935234058802E+08,  1.518747973980755E+04,  2.926343579649836E+01,  1.138487026145235E+00, -1.226426424476401E-03,  5.074540944632119E+02,  1.521309103012905E+08,  1.059241103310747E-01,
